Starting aircraft logger...
Connecting to 127.0.0.1:30003...
Connected. Listening for aircraft data...
Logged aircraft: ['2025-05-05 05:17:59', '7C6A53', 'AM320', '14000', '214', '-37.85188', '145.77414']
Logged aircraft: ['2025-05-05 05:18:02', '7C6A53', 'AM320', '13950', '215', '-37.85078', '145.76830']
Logged aircraft: ['2025-05-05 05:18:04', '7C6A53', 'AM320', '13925', '216', '-37.85027', '145.76547']
Logged aircraft: ['2025-05-05 05:18:09', '7C6A53', 'AM320', '13900', '217', '-37.84964', '145.76216']
Logged aircraft: ['2025-05-05 05:18:24', '7C6A53', 'AM320', '13825', '220', '-37.84840', '145.75567']
Logged aircraft: ['2025-05-05 05:18:29', '7C6A53', 'AM320', '13550', '228', '-37.84479', '145.73709']
Flushed stale aircraft: ['2025-05-05 05:18:35', '7C7BCE', '', '23975', '427', '-37.10697', '145.49666']
Logged aircraft: ['2025-05-05 05:18:39', '7C6A53', 'AM320', '13450', '230', '-37.84346', '145.73002']
Logged aircraft: ['2025-05-05 05:18:49', '7C6A53', 'AM320', '13250', '236', '-37.84090', '145.71670']
Logged aircraft: ['2025-05-05 05:18:54', '7C6A53', 'AM320', '13025', '241', '-37.83836', '145.70325']
Logged aircraft: ['2025-05-05 05:18:59', '7C6A53', 'AM320', '12925', '243', '-37.83710', '145.69648']
Logged aircraft: ['2025-05-05 05:19:04', '7C6A53', 'AM320', '12800', '244', '-37.83580', '145.68946']
Logged aircraft: ['2025-05-05 05:19:09', '7C6A53', 'AM320', '12675', '245', '-37.83440', '145.68210']
Logged aircraft: ['2025-05-05 05:19:24', '7C6A53', 'AM320', '12575', '245', '-37.83321', '145.67567']
Flushed stale aircraft: ['2025-05-05 05:23:00', '7C6A53', '', '12250', '246', '-37.82927', '145.65475']
Flushed stale aircraft: ['2025-05-05 05:23:00', '7C78A8', '', '', '342', '', '']
Flushed stale aircraft: ['2025-05-05 05:25:43', '343493', '', '', '', '', '']
Logged aircraft: ['2025-05-05 05:29:05', '7CAD45', 'VOZ846', '16575', '350', '-37.44864', '145.64172']
Logged aircraft: ['2025-05-05 05:29:10', '7CAD45', 'VOZ846', '16150', '348', '-37.45048', '145.63835']
Logged aircraft: ['2025-05-05 05:29:15', '7CAD45', 'VOZ846', '15975', '349', '-37.45514', '145.63015']
Logged aircraft: ['2025-05-05 05:29:20', '7CAD45', 'VOZ846', '15800', '348', '-37.46013', '145.62162']
Logged aircraft: ['2025-05-05 05:29:25', '7CAD45', 'VOZ846', '15650', '348', '-37.46443', '145.61431']
Logged aircraft: ['2025-05-05 05:29:29', '7CAD45', 'VOZ846', '15450', '348', '-37.46929', '145.60599']
Logged aircraft: ['2025-05-05 05:29:29', '7CAD45', 'VOZ846', '15325', '348', '-37.47308', '145.59947']
Logged aircraft: ['2025-05-05 05:29:34', '7CAD45', 'VOZ846', '15275', '347', '-37.47400', '145.59783']
Logged aircraft: ['2025-05-05 05:29:40', '7CAD45', 'VOZ846', '15150', '346', '-37.47879', '145.58951']
Logged aircraft: ['2025-05-05 05:29:45', '7CAD45', 'VOZ846', '15050', '342', '-37.48344', '145.58139']
Logged aircraft: ['2025-05-05 05:29:49', '7CAD45', 'VOZ846', '15000', '338', '-37.48814', '145.57323']
Logged aircraft: ['2025-05-05 05:29:52', '7C6D78', 'JST520', '17700', '418', '-37.23104', '145.43510']
Logged aircraft: ['2025-05-05 05:30:12', '7C6D78', 'JST520', '18025', '421', '-37.21971', '145.45302']
Logged aircraft: ['2025-05-05 05:31:46', '7C3344', 'KEU', '5350', '124', '-38.04645', '145.81861']
Logged aircraft: ['2025-05-05 05:32:16', '7C3344', 'KEU', '5350', '125', '-38.04753', '145.82422']
Logged aircraft: ['2025-05-05 05:32:21', '7C3344', 'KEU', '5350', '125', '-38.05105', '145.84022']
Flushed stale aircraft: ['2025-05-05 05:32:30', '7CAD45', '', '14900', '336', '-37.49350', '145.56411']
Logged aircraft: ['2025-05-05 05:32:31', '7C3344', 'KEU', '5350', '125', '-38.05194', '145.84416']
Logged aircraft: ['2025-05-05 05:32:41', '7C3344', 'KEU', '5350', '126', '-38.05344', '145.85069']
Flushed stale aircraft: ['2025-05-05 05:32:43', '7C6D78', '', '18950', '417', '-37.19659', '145.48979']
Logged aircraft: ['2025-05-05 05:32:46', '7C3344', 'KEU', '5350', '131', '-38.05522', '145.85858']
Logged aircraft: ['2025-05-05 05:32:51', '7C764D', 'JST609', '23800', '393', '-37.43987', '145.65692']
Logged aircraft: ['2025-05-05 05:32:51', '7C3344', 'KEU', '5350', '133', '-38.05594', '145.86142']
Logged aircraft: ['2025-05-05 05:32:55', '7C764D', 'JST609', '23375', '387', '-37.44811', '145.63686']
Logged aircraft: ['2025-05-05 05:33:00', '7C764D', 'JST609', '23200', '386', '-37.45203', '145.62629']
Logged aircraft: ['2025-05-05 05:33:05', '7C764D', 'JST609', '23000', '383', '-37.45602', '145.61482']
Logged aircraft: ['2025-05-05 05:33:06', '7C3344', 'KEU', '5350', '135', '-38.05701', '145.86500']
Logged aircraft: ['2025-05-05 05:33:10', '7C764D', 'JST609', '22825', '381', '-37.45872', '145.60664']
Logged aircraft: ['2025-05-05 05:33:11', '7C3344', 'KEU', '5350', '138', '-38.06064', '145.87664']
Logged aircraft: ['2025-05-05 05:33:15', '7C764D', 'JST609', '22650', '379', '-37.46217', '145.59554']
Logged aircraft: ['2025-05-05 05:33:20', '7C764D', 'JST609', '22475', '378', '-37.46515', '145.58515']
Logged aircraft: ['2025-05-05 05:33:21', '7C3344', 'KEU', '5350', '138', '-38.06163', '145.88003']
Logged aircraft: ['2025-05-05 05:33:25', '7C3344', 'KEU', '5350', '136', '-38.06395', '145.88775']
Logged aircraft: ['2025-05-05 05:33:30', '7C764D', 'JST609', '22300', '376', '-37.46828', '145.57358']
Logged aircraft: ['2025-05-05 05:33:30', '7C3344', 'KEU', '5350', '136', '-38.06488', '145.89084']
Logged aircraft: ['2025-05-05 05:33:36', '7C3344', 'KEU', '5350', '136', '-38.06614', '145.89491']
Logged aircraft: ['2025-05-05 05:33:41', '7C3344', 'KEU', '5350', '136', '-38.06717', '145.89844']
Logged aircraft: ['2025-05-05 05:33:46', '7C3344', 'KEU', '5350', '137', '-38.06841', '145.90241']
Logged aircraft: ['2025-05-05 05:33:50', '7C764D', 'JST609', '21925', '373', '-37.47354', '145.55330']
Logged aircraft: ['2025-05-05 05:34:01', '7C3344', 'KEU', '5350', '138', '-38.06972', '145.90686']
Logged aircraft: ['2025-05-05 05:34:26', '7C3344', 'KEU', '5350', '143', '-38.07312', '145.91832']
Logged aircraft: ['2025-05-05 05:34:30', '7C764D', 'JST609', '21250', '370', '-37.48395', '145.51356']
Logged aircraft: ['2025-05-05 05:34:31', '7C3344', 'KEU', '5350', '143', '-38.07893', '145.93777']
Logged aircraft: ['2025-05-05 05:34:46', '7C3344', 'KEU', '5350', '141', '-38.08010', '145.94179']
Logged aircraft: ['2025-05-05 05:34:51', '7C3344', 'KEU', '5325', '135', '-38.08411', '145.95547']
Logged aircraft: ['2025-05-05 05:34:56', '7C3344', 'KEU', '5325', '134', '-38.08439', '145.95629']
Logged aircraft: ['2025-05-05 05:35:01', '7C3344', 'KEU', '5350', '132', '-38.08543', '145.95997']
Logged aircraft: ['2025-05-05 05:35:06', '7C3344', 'KEU', '5350', '131', '-38.08662', '145.96389']
Logged aircraft: ['2025-05-05 05:35:11', '7C3344', 'KEU', '5350', '132', '-38.08759', '145.96722']
Logged aircraft: ['2025-05-05 05:35:16', '7C3344', 'KEU', '5350', '132', '-38.08878', '145.97108']
Logged aircraft: ['2025-05-05 05:35:21', '7C3344', 'KEU', '5350', '132', '-38.08983', '145.97463']
Logged aircraft: ['2025-05-05 05:35:25', '7C3344', 'KEU', '5350', '132', '-38.09088', '145.97803']
Logged aircraft: ['2025-05-05 05:35:30', '7C3344', 'KEU', '5350', '132', '-38.09211', '145.98197']
Logged aircraft: ['2025-05-05 05:35:35', '7C3344', 'KEU', '5350', '132', '-38.09309', '145.98513']
Logged aircraft: ['2025-05-05 05:35:41', '7C3344', 'KEU', '5350', '133', '-38.09412', '145.98848']
Logged aircraft: ['2025-05-05 05:35:46', '7C3344', 'KEU', '5350', '134', '-38.09541', '145.99264']
Logged aircraft: ['2025-05-05 05:35:51', '7C3344', 'KEU', '5350', '135', '-38.09663', '145.99648']
Logged aircraft: ['2025-05-05 05:35:56', '7C3344', 'KEU', '5350', '136', '-38.09765', '145.99988']
Logged aircraft: ['2025-05-05 05:36:06', '7C3344', 'KEU', '5325', '134', '-38.09882', '146.00358']
Logged aircraft: ['2025-05-05 05:36:11', '7C3344', 'KEU', '5350', '133', '-38.10096', '146.01075']
Logged aircraft: ['2025-05-05 05:36:16', '7C3344', 'KEU', '5350', '134', '-38.10226', '146.01517']
Logged aircraft: ['2025-05-05 05:36:25', '7C3344', 'KEU', '5350', '134', '-38.10306', '146.01800']
Logged aircraft: ['2025-05-05 05:36:35', '7C3344', 'KEU', '29675', '136', '-38.10571', '146.02700']
Flushed stale aircraft: ['2025-05-05 05:39:45', '7C3344', '', '5350', '136', '-38.10775', '146.03415']
Logged aircraft: ['2025-05-05 05:39:55', '7C6DE5', 'QFA451', '17400', '374', '-37.44960', '145.63948']
Logged aircraft: ['2025-05-05 05:40:00', '7C6DE5', 'QFA451', '16950', '370', '-37.44993', '145.63900']
Logged aircraft: ['2025-05-05 05:40:05', '7C6DE5', 'QFA451', '16750', '370', '-37.45468', '145.63056']
Logged aircraft: ['2025-05-05 05:40:15', '7C6DE5', 'QFA451', '16525', '370', '-37.45999', '145.62156']
Logged aircraft: ['2025-05-05 05:40:20', '7C6DE5', 'QFA451', '16075', '369', '-37.47015', '145.60426']
Logged aircraft: 
